Var1,Var2,Var3,Var4,Var5,Var6,Var7,Var8,Var9,Var10
220.186533333333,258.322866666667,414.933233333333,347.567766666667,128.997066666667,195.973433333333,900.325533333333,952.318066666667,232.150566666667,156.505066666667
220.2341,258.3475,414.943566666667,347.5741,128.999633333333,196.020066666667,900.3273,952.332733333333,232.182433333333,156.541366666667
220.241,258.354533333333,414.956766666667,347.577733333333,129.011866666667,196.0302,902.5571,952.357533333333,232.515566666667,156.829033333333
220.2724,258.357733333333,414.9595,347.605066666667,129.018533333333,196.185833333333,902.559566666667,953.891933333333,232.5197,156.869166666667
221.269466666667,258.360666666667,414.9651,347.608833333333,129.022966666667,196.192566666667,902.578833333333,953.9744,232.5236,156.904433333333
221.2815,258.365433333333,414.9744,347.6442,129.026566666667,196.560133333333,902.585266666667,954.684033333333,232.5343,157.011666666667
221.2896,258.6459,414.986433333333,347.647166666667,129.033666666667,196.654866666667,902.595866666667,956.468366666667,232.7269,157.0367
221.306833333333,258.648633333333,415.357566666667,347.650666666667,129.038833333333,196.675166666667,902.603566666667,956.5669,232.735266666667,157.1513
221.320466666667,258.7981,415.3795,347.683133333333,129.068133333333,197.064333333333,902.753366666667,956.5741,232.749033333333,157.636
222.8533,259.062933333333,415.428533333333,347.7014,129.076133333333,197.269566666667,903.2678,956.588966666667,232.7581,157.683166666667
222.858666666667,259.0788,416.101433333333,347.780066666667,129.095033333333,197.3689,904.138433333333,957.4452,232.764766666667,157.713966666667
224.107,260.2358,417.3726,347.791666666667,129.248933333333,197.386466666667,904.145233333333,957.632633333333,232.798,157.7277
224.1495,260.246766666667,417.388833333333,347.813733333333,129.253366666667,197.5259,904.147233333333,957.963633333333,233.0989,157.739633333333
224.1568,260.261466666667,417.410033333333,348.028733333333,129.255433333333,197.950433333333,904.953733333333,959.699133333333,233.1415,157.746533333333
224.288033333333,260.352666666667,417.6918,348.030666666667,129.2952,197.990433333333,905.006433333333,960.576033333333,233.154533333333,157.767133333333
224.289733333333,260.423766666667,419.066966666667,348.2377,129.300033333333,198.0156,905.009633333333,960.677766666667,233.166333333333,157.7746
224.292333333333,260.443633333333,419.082733333333,348.249566666667,129.563133333333,198.1334,905.424466666667,960.981166666667,233.187033333333,157.785133333333
224.3002,260.4574,419.0895,348.293833333333,129.599933333333,198.202433333333,905.4832,961.868033333333,233.189366666667,157.790866666667
224.301833333333,260.4977,419.102266666667,348.301,129.629366666667,198.2404,905.501866666667,962.370433333333,233.198566666667,157.825833333333
224.3158,260.499733333333,419.113433333333,348.326633333333,129.645933333333,198.299033333333,905.560466666667,962.383133333333,233.219533333333,157.838766666667
224.320033333333,260.5147,419.128766666667,348.410266666667,129.6478,198.3855,905.5677,962.9368,233.231466666667,158.0201
224.325366666667,260.599233333333,419.167233333333,349.433066666667,129.663233333333,198.511233333333,905.607333333333,963.6082,233.2331,158.046266666667
224.335733333333,260.7362,419.1801,349.520733333333,129.671266666667,198.648466666667,905.630466666667,964.519333333333,233.238,158.342866666667
224.368733333333,260.992266666667,419.185,349.669166666667,129.9785,198.684266666667,905.6659,964.8549,233.256233333333,158.4787
224.421433333333,261.210533333333,419.210166666667,352.072166666667,130.0467,198.9038,905.963433333333,968.621833333333,233.2623,158.8962
224.440966666667,262.044833333333,419.217066666667,352.263866666667,130.070233333333,198.9208,905.980866666667,968.802733333333,233.285533333333,158.916833333333
224.469633333333,262.660166666667,419.272033333333,352.359566666667,130.096066666667,198.925633333333,905.9828,968.8235,233.290566666667,158.938
224.760566666667,262.712833333333,419.274633333333,352.5058,130.123033333333,198.944966666667,906.289433333333,969.404366666667,233.3028,158.949566666667
224.9252,263.007566666667,419.324466666667,352.536166666667,130.333566666667,198.9635,906.2997,969.446466666667,233.3099,158.972266666667
224.943933333333,263.0095,419.376766666667,352.555566666667,130.3465,199.001266666667,906.301533333333,969.464833333333,233.522266666667,158.9792
224.955066666667,263.073066666667,419.4151,353.017466666667,130.426966666667,199.039066666667,907.627566666667,969.648466666667,233.9692,158.987666666667
224.991566666667,263.913233333333,419.472633333333,353.121766666667,130.433,199.045666666667,907.642333333333,969.7298,233.982966666667,158.9897
225.569033333333,263.982666666667,420.209333333333,353.343233333333,130.463333333333,199.097433333333,908.219933333333,969.9905,233.999,159.019066666667
225.671,263.991,420.232433333333,353.486233333333,130.468366666667,199.1925,908.275766666667,970.015533333333,234.021933333333,159.253466666667
225.6854,264.000566666667,420.242033333333,353.894066666667,130.527133333333,199.877766666667,908.287933333333,970.017466666667,234.112833333333,159.504466666667
225.699633333333,264.003,420.281433333333,353.913166666667,130.648,199.921433333333,908.335833333333,970.0361,234.1934,159.533166666667
225.830733333333,264.019633333333,420.337466666667,353.916633333333,130.6625,199.9952,908.746566666667,970.041,234.202933333333,159.547233333333
225.8545,264.0479,420.353366666667,353.943166666667,130.671533333333,200.148,909.432233333333,970.048366666667,234.208833333333,159.575066666667
225.859666666667,264.0769,420.370166666667,353.971133333333,130.6931,200.4131,909.7413,970.112366666667,234.6678,159.732366666667
225.8661,264.084533333333,420.5162,354.0394,130.6987,200.937,910.504966666667,970.8867,234.759233333333,159.744633333333
225.894833333333,264.086166666667,420.639866666667,354.5772,131.0031,200.9516,910.7704,972.187233333333,234.911133333333,159.7598
225.912366666667,264.088433333333,421.0997,354.5958,131.016933333333,200.971366666667,910.7976,972.227066666667,234.9455,159.791466666667
225.915966666667,264.101433333333,421.17,354.630933333333,131.0561,200.9966,913.764266666667,975.4544,234.955766666667,159.822233333333
225.923633333333,264.111733333333,421.190833333333,354.893433333333,131.1117,201.016366666667,914.5873,975.4611,234.964533333333,159.870033333333
227.515833333333,264.1156,421.211333333333,354.928733333333,131.121366666667,201.146266666667,914.591533333333,976.746233333333,234.983433333333,159.889
227.553066666667,264.117233333333,421.226466666667,355.600366666667,131.159933333333,201.167,914.621033333333,976.969966666667,235.002433333333,159.897833333333
227.569933333333,264.125133333333,421.299466666667,355.6144,131.2003,201.1732,914.648,977.116166666667,235.544066666667,159.9143
227.580066666667,264.126933333333,421.322733333333,355.638433333333,131.493033333333,201.207533333333,914.6794,977.1582,235.560433333333,159.9992
227.585466666667,264.142166666667,421.382766666667,355.6803,131.589,201.245533333333,914.727066666667,977.188133333333,235.571966666667,160.0533
227.611466666667,264.150433333333,421.748266666667,355.689466666667,131.613833333333,201.298266666667,914.805133333333,978.581266666667,235.634033333333,160.128566666667
227.803366666667,264.157566666667,421.7686,355.691233333333,131.624866666667,201.3198,916.9565,979.7601,235.7486,160.179366666667
227.8088,264.1717,421.7782,355.765333333333,131.6321,201.403066666667,919.0527,980.296233333333,236.1341,160.214233333333
227.832433333333,264.2553,421.852133333333,355.7721,131.687233333333,201.5136,919.083466666667,980.305766666667,236.1853,160.2691
227.841466666667,264.2627,421.858866666667,356.971733333333,131.724566666667,201.5428,919.0861,980.3665,236.528633333333,160.290366666667
227.854533333333,264.267366666667,422.0697,356.986733333333,131.7409,201.5536,919.266366666667,980.428466666667,236.543633333333,160.344766666667
227.858633333333,264.272166666667,422.108266666667,357.025433333333,131.747333333333,201.655633333333,920.3226,980.8076,236.576533333333,160.4297
227.88,264.3163,422.1187,357.224233333333,132.092,201.7915,920.580466666667,983.1421,236.5951,160.441233333333
227.893066666667,264.600933333333,422.672233333333,357.2711,132.117133333333,201.864833333333,922.172466666667,983.659466666667,237.172733333333,160.475166666667
228.022233333333,264.776866666667,422.757033333333,357.281733333333,132.1521,201.871366666667,922.644133333333,983.807366666667,237.234466666667,160.585433333333
228.238733333333,264.9491,422.765566666667,357.289133333333,132.2072,201.972166666667,922.6904,985.581,237.347333333333,160.616766666667
228.242766666667,265.6149,422.7777,357.2981,132.308233333333,202.044933333333,922.762933333333,985.594266666667,237.356133333333,160.794266666667
228.267066666667,265.619033333333,422.823266666667,357.4371,132.395566666667,202.052733333333,922.922466666667,985.980933333333,238.409733333333,160.8269
228.2736,265.629833333333,422.977333333333,357.450766666667,132.8361,202.056133333333,922.924666666667,987.315833333333,238.515066666667,160.835333333333
228.6814,265.648033333333,422.989166666667,357.928633333333,132.875666666667,202.317233333333,923.927933333333,988.1054,238.5897,160.845433333333
228.6892,265.668133333333,423.016766666667,358.242033333333,132.903033333333,202.347466666667,925.0422,988.108766666667,238.605266666667,160.901733333333
229.038066666667,265.673433333333,423.022933333333,358.266766666667,132.912666666667,202.349266666667,925.052833333333,988.110633333333,238.771166666667,160.9077
229.051866666667,265.689266666667,423.065766666667,358.3266,132.927433333333,202.5052,925.0708,988.168733333333,239.163533333333,161.121966666667
229.055366666667,265.7208,423.1269,358.3553,133.134933333333,202.608733333333,925.096066666667,988.588366666667,239.1684,161.1303
229.0811,265.7291,423.3801,358.450833333333,133.173966666667,202.658133333333,925.111966666667,988.603666666667,239.596066666667,161.141466666667
229.089566666667,265.737466666667,423.423133333333,358.5621,133.3036,202.751633333333,925.122433333333,989.174066666667,239.614333333333,161.3791
229.108033333333,265.766366666667,423.4657,360.203966666667,133.500566666667,202.825066666667,925.420733333333,990.3484,239.625333333333,162.367133333333
229.116566666667,266.8496,423.664333333333,360.246366666667,133.550166666667,202.8347,925.428333333333,990.446033333333,239.8257,162.375033333333
229.1231,266.861866666667,423.673666666667,360.3175,133.814133333333,203.022266666667,926.378533333333,991.783933333333,240.083,162.4254
229.124733333333,266.888966666667,423.746066666667,360.324266666667,133.884966666667,203.038533333333,926.461966666667,992.961533333333,240.092433333333,163.032766666667
229.132733333333,266.900033333333,425.107333333333,360.327566666667,133.9191,203.159766666667,926.6076,994.6531,240.1108,163.098066666667
229.136966666667,266.912366666667,425.141466666667,360.3565,133.9211,203.164266666667,926.6096,995.5296,240.123466666667,163.1435
229.194033333333,266.9604,425.1842,360.4024,133.9389,203.251833333333,926.761166666667,997.183733333333,240.127566666667,163.266
229.644766666667,266.965033333333,425.379266666667,361.670133333333,133.963366666667,203.265933333333,927.179466666667,997.186,240.621233333333,163.790433333333
229.664833333333,266.9955,425.404466666667,361.726366666667,133.965933333333,203.273533333333,927.386433333333,998.482866666667,240.6497,163.816666666667
229.678066666667,268.794133333333,425.4185,361.8936,133.969966666667,203.522,927.735466666667,998.938633333333,240.660833333333,163.887166666667
229.693533333333,268.8074,425.4295,361.953233333333,133.981533333333,203.5334,927.751033333333,999.8311,240.667366666667,163.909733333333
229.715366666667,268.815033333333,425.44,361.961066666667,134.0176,203.576933333333,927.782833333333,999.9449,240.672466666667,163.937266666667
229.750633333333,268.853933333333,425.490366666667,362.006566666667,134.152533333333,203.795833333333,928.279066666667,1000.82923333333,240.681866666667,164.066466666667
230.214,269.4227,425.871033333333,362.008533333333,134.165333333333,204.024133333333,930.978466666667,1002.64756666667,240.714533333333,164.072933333333
230.223066666667,269.438266666667,426.092133333333,362.028366666667,134.168366666667,204.0959,930.9893,1002.6518,240.7766,164.084133333333
230.224766666667,269.449166666667,426.100433333333,362.048066666667,134.175933333333,204.188,931.001366666667,1002.87866666667,240.790366666667,164.1274
230.333433333333,269.454,426.141733333333,362.099033333333,134.177566666667,204.3209,931.050733333333,1002.8828,240.7965,164.4566
230.355,269.465,426.499066666667,362.114233333333,134.1894,204.453733333333,932.420633333333,1005.54696666667,241.375,164.899666666667
231.639066666667,269.487266666667,427.1398,362.130333333333,134.2087,204.477933333333,932.537666666667,1005.56643333333,241.492833333333,164.904333333333
231.683533333333,269.520866666667,427.1813,362.1405,134.218433333333,204.482333333333,932.554033333333,1005.589,241.536366666667,164.910866666667
231.705433333333,269.623833333333,427.193233333333,362.213866666667,134.3226,204.532533333333,932.591266666667,1008.64723333333,241.643933333333,164.9443
231.8496,270.0204,427.205933333333,362.252133333333,134.327066666667,204.5799,932.617566666667,1008.6776,241.680366666667,165.071633333333
231.8919,270.4751,427.230866666667,362.3228,134.350333333333,204.838533333333,932.967333333333,1008.85303333333,241.701166666667,165.098833333333
232.006833333333,271.168366666667,427.252066666667,362.411933333333,134.5112,204.8438,934.972366666667,1008.86013333333,241.744533333333,165.1039
232.054933333333,271.179333333333,428.5118,362.440833333333,134.720566666667,205.082333333333,934.9788,1008.88626666667,241.7705,165.107933333333
232.0627,271.204633333333,428.564566666667,362.445333333333,134.7335,205.247266666667,934.9993,1008.93313333333,241.793866666667,165.115933333333
232.0765,271.24,428.751666666667,362.779066666667,134.793933333333,205.2819,936.5031,1008.9477,241.834,165.2782
232.0869,271.2537,428.784733333333,362.812066666667,134.798333333333,205.2969,936.5324,1008.94953333333,243.2269,165.310533333333
232.106633333333,271.258333333333,428.7879,363.028633333333,134.849066666667,205.3264,936.5476,1008.97766666667,243.457133333333,165.4214
232.127866666667,272.0688,428.804066666667,363.133033333333,134.8507,205.3426,936.562966666667,1010.89583333333,243.4715,165.449666666667
232.139633333333,273.8166,430.7409,363.142333333333,134.9964,205.354,936.6944,1012.101,243.672766666667,165.4715
232.142733333333,273.825233333333,430.7447,363.1545,135.057066666667,205.402233333333,936.713933333333,1012.41143333333,243.687433333333,165.5707
232.711533333333,273.8488,430.787,363.1706,135.559033333333,205.536,937.011133333333,1013.45373333333,243.7021,165.673133333333
232.713633333333,273.881333333333,430.8089,363.4315,135.572966666667,205.558966666667,937.736033333333,1014.00456666667,243.902366666667,165.686966666667
232.716866666667,273.9046,430.832366666667,363.465166666667,135.578266666667,205.633466666667,939.612566666667,1015.0935,243.9181,165.6938
232.731433333333,273.923266666667,430.849166666667,363.812566666667,135.623533333333,205.8229,941.066433333333,1015.34056666667,243.970466666667,166.081733333333
232.7431,273.928733333333,430.8578,363.841033333333,135.6384,206.088933333333,941.288066666667,1015.86676666667,243.972533333333,166.091933333333
232.7529,273.933833333333,430.894833333333,363.862433333333,135.643666666667,206.1486,942.280766666667,1016.02083333333,244.167933333333,166.128233333333
232.775333333333,273.952133333333,430.903866666667,363.881933333333,135.701,206.1666,942.300266666667,1016.0752,244.187633333333,166.141066666667
233.615533333333,273.9615,430.907433333333,363.889866666667,135.739666666667,206.202366666667,942.4332,1016.1309,244.333933333333,166.430966666667
233.622033333333,273.9794,430.920966666667,363.933033333333,135.7744,206.298066666667,942.4504,1016.14066666667,244.336966666667,166.4905
233.661266666667,273.993,430.996766666667,364.511566666667,135.7964,206.3103,942.9082,1016.16656666667,244.371966666667,166.496733333333
234.1344,274.006333333333,431.020566666667,364.5247,136.183266666667,206.3856,944.350366666667,1016.2874,244.397066666667,166.696466666667
234.1672,274.025933333333,431.0414,364.530966666667,136.321233333333,206.435166666667,944.607066666667,1016.32643333333,244.5483,167.095966666667
234.2102,274.0397,431.049033333333,364.564466666667,136.326066666667,206.439833333333,945.231533333333,1016.44506666667,244.559933333333,167.499666666667
234.288233333333,274.0691,431.069333333333,364.5712,136.479333333333,206.4491,945.314733333333,1016.54056666667,245.019,167.535833333333
234.630766666667,274.097833333333,431.081966666667,364.8251,136.496933333333,206.4529,945.328866666667,1017.48553333333,245.100066666667,167.561866666667
234.6802,274.105033333333,431.085633333333,364.844266666667,136.507933333333,206.521433333333,945.363333333333,1017.9154,245.604833333333,167.5956
234.682033333333,274.110933333333,431.088,364.8486,136.509633333333,206.7741,945.397966666667,1019.84453333333,245.687,167.698966666667
234.684533333333,274.112566666667,431.236466666667,364.8547,136.542366666667,206.788366666667,945.4712,1020.46413333333,245.795733333333,167.737666666667
234.6866,274.117033333333,431.239466666667,365.478733333333,136.707266666667,207.0323,945.5823,1020.52803333333,246.1434,167.823333333333
234.694833333333,274.121733333333,431.249066666667,365.528033333333,136.805033333333,207.044566666667,945.750366666667,1020.55073333333,246.146433333333,167.829233333333
234.715,274.131233333333,431.264766666667,365.751966666667,136.938166666667,207.0505,946.449366666667,1021.16243333333,246.161,167.8594
234.724933333333,274.158466666667,431.2966,366.803866666667,136.962266666667,207.210033333333,949.0094,1021.20106666667,246.173533333333,167.865833333333
234.731833333333,274.7983,431.338866666667,366.8127,136.974933333333,207.2487,949.582566666667,1021.22433333333,246.185166666667,168.471766666667
234.739266666667,275.1207,431.3945,366.861366666667,136.986233333333,207.269166666667,949.610033333333,1021.25233333333,246.194133333333,168.544433333333
234.741533333333,275.278766666667,432.225633333333,366.879066666667,136.996866666667,207.557266666667,950.3782,1021.28,246.223266666667,168.6103
234.748966666667,275.283333333333,432.912,368.629533333333,137.000533333333,207.5691,952.337966666667,1022.02713333333,246.232,168.6122
234.751066666667,275.2865,432.9449,368.6648,137.0245,207.594566666667,952.480866666667,1022.04183333333,246.2388,168.614466666667
234.757533333333,275.300666666667,432.9498,368.691766666667,137.068766666667,207.5972,952.498766666667,1023.69066666667,247.024466666667,168.6326
234.761766666667,275.303,432.987366666667,368.7191,137.0771,207.602,952.503766666667,1024.412,247.224333333333,168.6357
234.764,275.321466666667,433.003133333333,368.7495,137.2575,207.605666666667,952.617866666667,1024.4239,247.2392,168.6421
234.766433333333,275.5335,433.009166666667,369.011133333333,137.280066666667,207.613,954.359,1024.4433,247.2653,168.6504
234.774133333333,275.557433333333,433.950566666667,369.427433333333,137.2998,207.639666666667,954.408966666667,1025.65026666667,247.281833333333,168.689733333333
234.785133333333,275.5687,434.474,369.468233333333,137.318733333333,207.654633333333,954.630866666667,1025.99716666667,247.3165,168.700466666667
234.789033333333,275.570366666667,434.5329,369.476133333333,137.400866666667,207.686333333333,956.45,1026.46113333333,248.269033333333,168.7181
234.790666666667,275.576,435.504633333333,369.479733333333,137.427833333333,207.9268,956.473333333333,1026.48833333333,248.273033333333,168.7215
234.799533333333,275.586066666667,435.538033333333,369.529,137.586533333333,207.934433333333,956.5293,1026.4958,248.285366666667,168.726566666667
234.8049,276.531066666667,435.554866666667,369.530933333333,137.599033333333,208.174566666667,956.5364,1026.5118,248.312366666667,168.7291
234.807866666667,276.5572,435.5788,369.534366666667,138.047166666667,208.292366666667,956.584,1027.06953333333,248.329966666667,168.732866666667
234.8186,276.561633333333,435.613966666667,370.7465,138.109533333333,208.335266666667,957.4053,1027.8005,248.3443,168.761866666667
234.964866666667,276.565166666667,435.994133333333,371.264,138.128333333333,208.588,957.7089,1028.26333333333,248.394,168.765166666667
234.9857,276.5698,436.026333333333,371.509266666667,138.1465,208.801333333333,957.816766666667,1028.86996666667,248.536,168.7792
235.004433333333,276.591966666667,436.056766666667,371.543166666667,138.171533333333,208.840933333333,957.8616,1029.90323333333,248.594666666667,168.7912
235.029166666667,278.1743,436.077333333333,371.5472,138.675633333333,208.845833333333,958.969033333333,1029.91653333333,248.612866666667,168.810433333333
235.040833333333,278.175933333333,436.094533333333,371.5824,138.818866666667,208.9948,960.536,1030.69256666667,248.679066666667,168.910466666667
235.0537,278.211633333333,436.1125,371.592766666667,138.8497,209.006866666667,960.576833333333,1030.72036666667,248.686333333333,168.9154
235.5631,278.280833333333,436.125166666667,371.628133333333,138.865233333333,209.304533333333,960.5818,1031.32106666667,248.7261,168.9758
235.630933333333,278.5391,436.178466666667,371.695433333333,138.933666666667,209.353066666667,960.633433333333,1031.32283333333,249.235733333333,168.9782
235.718866666667,278.555633333333,436.215466666667,371.7039,138.9814,209.572666666667,960.7434,1032.15943333333,249.250666666667,169.079233333333
235.759933333333,278.599,436.318466666667,372.045466666667,138.984666666667,209.8716,961.4689,1032.22943333333,249.254066666667,169.196133333333
235.954733333333,278.601633333333,436.332866666667,372.050166666667,138.989966666667,209.874266666667,962.356066666667,1032.2337,249.404166666667,169.339466666667
236.2608,278.6073,436.341866666667,372.078133333333,139.0008,210.124033333333,963.5554,1035.86273333333,249.530733333333,169.9028
236.536066666667,278.618333333333,436.362533333333,372.127133333333,139.002433333333,210.146766666667,963.5918,1036.04366666667,249.5511,169.957766666667
236.557833333333,278.633366666667,436.367266666667,372.142133333333,139.004866666667,210.1558,963.662033333333,1036.0868,249.564466666667,169.979766666667
236.568433333333,278.662033333333,436.401033333333,372.1842,139.580666666667,210.193666666667,963.753766666667,1036.9943,249.833366666667,170.0583
236.586833333333,278.666933333333,436.691233333333,372.189533333333,139.592,210.4308,964.652966666667,1037.06416666667,250.1993,170.0964
236.699933333333,278.705233333333,436.7082,372.219933333333,139.595333333333,210.505333333333,964.8889,1037.28196666667,250.2738,170.351133333333
236.7213,278.735933333333,436.717333333333,372.221566666667,139.636933333333,210.513033333333,964.9462,1037.29306666667,250.526033333333,170.380533333333
237.092966666667,278.737666666667,436.722433333333,372.246066666667,139.651866666667,210.743,964.9499,1037.297,250.530566666667,170.391666666667
237.2007,278.7443,436.731766666667,372.4926,139.666266666667,210.763266666667,964.960033333333,1037.34063333333,250.5474,170.412733333333
237.214066666667,278.7462,436.7407,372.569266666667,139.7691,210.7661,964.9695,1037.35123333333,250.560133333333,170.421
237.218,279.515066666667,436.751066666667,372.608366666667,139.815466666667,211.112933333333,966.261066666667,1037.39456666667,250.632666666667,170.435666666667
237.219833333333,279.612533333333,436.824566666667,372.955966666667,139.818266666667,211.1309,966.978266666667,1037.41166666667,250.634533333333,170.4666
237.2322,279.6316,436.8359,373.1821,139.823066666667,211.3632,967.4249,1037.4138,250.711233333333,170.5003
237.2699,279.6466,436.843233333333,373.2058,139.8275,211.372366666667,968.7349,1037.5521,250.729566666667,170.6048
237.290466666667,279.667666666667,436.892133333333,373.213866666667,139.882566666667,212.0129,969.428733333333,1037.5831,250.7317,170.613833333333
237.319733333333,279.7131,439.4982,373.223633333333,140.097133333333,212.040966666667,969.7135,1038.30176666667,250.7428,171.005233333333
237.3445,279.897666666667,439.5246,373.257433333333,140.105033333333,212.070066666667,970.000866666667,1038.3501,250.751166666667,171.501633333333
237.346733333333,279.9571,439.924666666667,373.842566666667,140.108866666667,212.170633333333,970.019333333333,1038.35206666667,250.7691,171.5186
237.3739,279.978633333333,440.571533333333,373.8868,140.2715,212.291333333333,970.5859,1038.3906,250.787133333333,171.5606
237.3947,280.009233333333,441.974533333333,373.900266666667,140.288733333333,212.309833333333,970.8966,1038.61643333333,250.796966666667,171.567166666667
237.4012,280.0157,442.021533333333,373.9127,140.720566666667,212.379133333333,971.820433333333,1038.6689,250.7986,171.583266666667
237.442033333333,280.266266666667,442.0325,374.582066666667,140.820533333333,212.387733333333,972.536233333333,1039.51676666667,250.816766666667,171.605533333333
237.5739,280.296366666667,442.0513,374.587933333333,140.829766666667,212.49,974.6599,1039.85013333333,250.8312,171.619366666667
237.6301,280.2987,442.526266666667,374.599433333333,140.8359,212.618533333333,974.6737,1040.08383333333,250.833333333333,171.622933333333
238.425133333333,280.302566666667,442.5357,374.633633333333,140.838,212.702366666667,974.697966666667,1041.17536666667,250.835566666667,171.642466666667
238.5038,280.307433333333,442.557133333333,374.642133333333,140.839833333333,212.708666666667,974.797733333333,1042.3133,250.875366666667,171.6451
238.638633333333,280.3116,443.705066666667,374.655133333333,140.907533333333,212.724966666667,978.263333333333,1043.4026,250.878666666667,171.6717
238.779033333333,280.3133,443.722,374.768966666667,140.915666666667,212.7277,978.3328,1043.47633333333,250.8895,171.695833333333
238.7981,280.323266666667,443.781066666667,375.223833333333,141.004766666667,212.777,979.718433333333,1043.50033333333,250.943333333333,171.7051
238.8206,280.481066666667,443.788033333333,375.274233333333,141.4312,212.874966666667,980.877733333333,1043.54793333333,250.946866666667,171.736766666667
238.8311,280.5267,443.791533333333,375.290533333333,141.6731,212.885166666667,983.0039,1043.56143333333,250.959133333333,171.8596
238.873833333333,280.528333333333,443.829466666667,375.293133333333,141.7114,212.941633333333,983.0546,1044.1881,251.1421,171.868166666667
238.923566666667,280.9628,443.859266666667,375.303933333333,141.729433333333,212.954433333333,983.068033333333,1044.1963,251.152666666667,171.877466666667
238.989933333333,280.994966666667,443.872666666667,375.328933333333,141.739466666667,212.960766666667,983.0726,1044.4483,252.339866666667,171.896566666667
239.015533333333,281.021733333333,443.889666666667,375.3389,141.7591,213.166133333333,983.0849,1044.5854,252.362866666667,171.901666666667
239.021566666667,281.182733333333,443.8942,375.352766666667,141.8395,213.169133333333,983.145366666667,1044.6289,252.703733333333,171.904466666667
239.0304,282.1249,443.929266666667,375.372733333333,141.8507,213.180333333333,983.620366666667,1044.873,252.708133333333,171.909333333333
240.7133,282.133333333333,443.9309,375.378433333333,141.878633333333,213.2104,983.689566666667,1044.8839,252.723633333333,171.9545
240.747333333333,282.139666666667,443.942,375.3885,141.884933333333,213.503466666667,984.0096,1044.88783333333,252.734433333333,171.9818
241.362633333333,282.146666666667,443.953533333333,375.393433333333,142.0305,213.518166666667,984.066466666667,1044.90293333333,252.7413,171.991466666667
241.399033333333,282.151966666667,443.969,375.399133333333,142.067833333333,213.527566666667,987.355966666667,1044.98046666667,252.7519,172.006833333333
241.428666666667,282.1536,444.004,375.566866666667,142.1269,213.547433333333,988.115033333333,1045.21713333333,252.755266666667,172.018333333333
241.4315,282.1696,444.5188,375.577066666667,142.129466666667,213.564066666667,988.802333333333,1045.22123333333,252.769966666667,172.070133333333
241.468433333333,282.515533333333,444.532766666667,376.1059,142.147166666667,213.582666666667,990.190366666667,1045.2241,253.070833333333,172.084166666667
241.472,282.537066666667,444.543166666667,376.129133333333,142.160266666667,213.597233333333,991.9381,1045.75203333333,253.091966666667,172.239733333333
241.4781,282.5554,444.572533333333,376.1418,142.2401,213.741566666667,991.946533333333,1045.83146666667,253.128333333333,172.636633333333
241.4841,282.600333333333,444.590233333333,376.719666666667,142.258733333333,213.807,991.958566666667,1046.3309,253.987966666667,172.649
241.543366666667,282.6322,444.596266666667,376.778433333333,142.323366666667,213.9034,991.970233333333,1046.48303333333,254.026033333333,172.695133333333
241.710166666667,282.654466666667,444.6173,377.0258,142.6047,214.0337,991.9752,1046.49076666667,254.331833333333,172.7058
241.8226,283.427833333333,444.6691,377.031633333333,142.612133333333,214.263666666667,991.996966666667,1046.51176666667,254.3374,173.227
241.831533333333,283.454433333333,444.682866666667,377.0335,142.616566666667,215.019866666667,993.240666666667,1046.5991,254.340533333333,173.244366666667
241.836733333333,284.089366666667,444.7121,377.055733333333,142.740833333333,215.2051,993.323766666667,1046.78583333333,254.3577,173.251
241.8426,284.093666666667,445.1612,377.117133333333,142.8418,215.254666666667,993.4018,1047.69266666667,254.3786,173.26
241.848933333333,284.129533333333,445.174133333333,377.730966666667,142.9855,215.275866666667,993.431466666667,1047.8217,254.4088,173.3262
241.8571,284.378833333333,445.195933333333,377.732833333333,142.9882,215.287033333333,994.598866666667,1047.82903333333,254.601866666667,173.364833333333
241.859066666667,284.408233333333,445.206666666667,377.745966666667,143.0484,215.516766666667,995.4899,1048.92253333333,255.2545,173.5521
241.884233333333,284.413966666667,445.208866666667,378.282033333333,143.187833333333,215.562,995.507566666667,1049.11866666667,255.419566666667,173.5903
241.8919,284.427066666667,445.230166666667,378.362033333333,143.192,215.743133333333,995.512333333333,1049.94316666667,255.424766666667,173.620533333333
241.904133333333,284.431166666667,445.237066666667,378.383633333333,143.194066666667,215.7694,995.599066666667,1049.95906666667,255.454966666667,173.635666666667
241.911266666667,284.4504,445.2651,378.4107,143.442666666667,215.816366666667,995.9903,1051.77833333333,255.587666666667,173.8379
241.9177,284.472166666667,445.271033333333,378.552833333333,143.6959,216.003,996.968066666667,1051.93343333333,255.8684,173.906
241.926766666667,284.694,445.298133333333,378.570666666667,143.714566666667,216.2237,996.9884,1051.94623333333,255.8815,173.953766666667
241.934666666667,284.71,445.3035,378.601833333333,143.724133333333,216.2501,996.994966666667,1051.9826,255.885066666667,174.060333333333
242.141833333333,285.075066666667,445.357533333333,378.608433333333,143.79,216.3354,997.831733333333,1051.99343333333,255.918733333333,174.831733333333
242.163333333333,285.096833333333,445.362533333333,379.8067,143.794533333333,216.404566666667,998.466033333333,1052.2431,255.978933333333,174.930066666667
242.6101,285.098666666667,445.4122,379.880166666667,143.801466666667,216.5151,998.7969,1052.26616666667,256.343833333333,174.994566666667
242.719033333333,285.1105,445.4169,379.885533333333,144.223666666667,216.592733333333,998.8522,1053.1757,256.4197,175.045966666667
